Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,True_Label,Predicted_Label,Original_Label
10112742,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.966554472,0.494425745,2528185.5,5055706.355,10100000,1,10100000,2528185.5,5055706.355,10100000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.494425745,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,997.0,0.0,997,997,10100000.0,0.0,10100000,10100000,ATTACK,BENIGN,DDoS
12224762,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.454035506,0.409005918,3056190.5,6112377.667,12200000,1,12200000,3056190.5,6112377.667,12200000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.409005918,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,5.0,0.0,5,5,12200000.0,0.0,12200000,12200000,ATTACK,BENIGN,DDoS
9395909,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.192878943,0.532146491,2348977.25,4695843.918,9392743,3,9395909,2348977.25,4695843.918,9392743,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.532146491,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3166.0,0.0,3166,3166,9392743.0,0.0,9392743,9392743,ATTACK,BENIGN,DDoS
9890758,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.033134569,0.505522428,2472689.5,4943927.773,9888581,1,9890758,2472689.5,4943927.773,9888581,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.505522428,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2177.0,0.0,2177,2177,9888581.0,0.0,9888581,9888581,ATTACK,BENIGN,DDoS
9279813,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.232823765,0.538803961,2319953.25,4639236.524,9278808,0,9279813,2319953.25,4639236.524,9278808,0,0,0.0,0.0,0,0,0,0,0,0,100,0,0.538803961,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1005.0,0.0,1005,1005,9278808.0,0.0,9278808,9278808,ATTACK,BENIGN,DDoS
905786,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,26.49632474,4.416054123,301928.6667,522278.5877,905004,218,905786,301928.6667,522278.5877,905004,218,0,0.0,0.0,0,0,0,0,0,0,80,0,4.416054123,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
3936088,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,6.097424651,1.016237442,1312029.333,2271877.064,3935367,268,3936088,1312029.333,2271877.064,3935367,268,0,0.0,0.0,0,0,0,0,0,0,80,0,1.016237442,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
12074708,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,1.987625705,0.331270951,4024902.667,6970474.236,12100000,3,12100000,4024902.667,6970474.236,12100000,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.331270951,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,995.0,0.0,995,995,12100000.0,0.0,12100000,12100000,ATTACK,BENIGN,DDoS
4197919,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.146398013,1.191066335,1049479.75,2098291.553,4196917,1,4197919,1049479.75,2098291.553,4196917,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.191066335,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
2682850,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,8.945710718,1.490951786,894283.3333,1548063.431,2681833,337,2682850,894283.3333,1548063.431,2681833,337,0,0.0,0.0,0,0,0,0,0,0,80,0,1.490951786,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
2094978,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.31995945,2.386659908,523744.5,1046829.769,2093989,1,2094978,523744.5,1046829.769,2093989,1,0,0.0,0.0,0,0,0,0,0,0,100,0,2.386659908,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
5757875,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.168204416,0.694700736,1919291.667,3324307.217,5757871,1,5757875,1919291.667,3324307.217,5757871,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.694700736,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,5757871.0,0.0,5757871,5757871,ATTACK,BENIGN,DDoS
3913786,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.66521215,1.277535358,978446.5,1955677.672,3911963,428,3913786,978446.5,1955677.672,3911963,428,0,0.0,0.0,0,0,0,0,0,0,100,0,1.277535358,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
8371720,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.583492998,0.597248833,2092930.0,4184639.356,8369889,4,8371720,2092930.0,4184639.356,8369889,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.597248833,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1831.0,0.0,1831,1831,8369889.0,0.0,8369889,8369889,ATTACK,BENIGN,DDoS
10064741,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.980702633,0.496783772,2516185.25,5028372.627,10100000,1,10100000,2516185.25,5028372.627,10100000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.496783772,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,5998.0,0.0,5998,5998,10100000.0,0.0,10100000,10100000,ATTACK,BENIGN,DDoS
8572022,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.4997577,0.58329295,2143005.5,4285346.359,8571025,1,8572022,2143005.5,4285346.359,8571025,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.58329295,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,997.0,0.0,997,997,8571025.0,0.0,8571025,8571025,ATTACK,BENIGN,DDoS
9229744,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.250361007,0.541726834,2307436.0,4614215.356,9228759,3,9229744,2307436.0,4614215.356,9228759,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.541726834,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,985.0,0.0,985,985,9228759.0,0.0,9228759,9228759,ATTACK,BENIGN,DDoS
4142887,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.241327123,1.206887854,1035721.75,2069434.167,4139873,988,4142887,1035721.75,2069434.167,4139873,988,0,0.0,0.0,0,0,0,0,0,0,100,0,1.206887854,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
2061975,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.54915797,2.424859661,515493.75,1030511.52,2061261,3,2061975,515493.75,1030511.52,2061261,3,0,0.0,0.0,0,0,0,0,0,0,100,0,2.424859661,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
6006839,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.995445858,0.665907643,2002279.667,3467189.32,6005845,3,6006839,2002279.667,3467189.32,6005845,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.665907643,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,994.0,0.0,994,994,6005845.0,0.0,6005845,6005845,ATTACK,BENIGN,DDoS
2920959,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,8.216479588,1.369413265,973653.0,1685549.647,2919958,4,2920959,973653.0,1685549.647,2919958,4,0,0.0,0.0,0,0,0,0,0,0,80,0,1.369413265,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
4224924,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.100719445,1.183453241,1056231.0,2111123.386,4222916,1,4224924,1056231.0,2111123.386,4222916,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.183453241,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
5213873,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.753880081,0.958980014,1303468.25,2604932.629,5210867,4,5213873,1303468.25,2604932.629,5210867,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.958980014,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3006.0,0.0,3006,3006,5210867.0,0.0,5210867,5210867,ATTACK,BENIGN,DDoS
3158948,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,9.49683249,1.582805415,789737.0,1576150.243,3153961,3,3158948,789737.0,1576150.243,3153961,3,0,0.0,0.0,0,0,0,0,0,0,100,0,1.582805415,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
5914901,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.057548892,0.676258149,1971633.667,3414085.511,5913880,1,5914901,1971633.667,3414085.511,5913880,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.676258149,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1021.0,0.0,1021,1021,5913880.0,0.0,5913880,5913880,ATTACK,BENIGN,DDoS
7114852,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.373225473,0.562204245,2371617.333,4106012.47,7112832,3,7114852,2371617.333,4106012.47,7112832,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.562204245,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2020.0,0.0,2020,2020,7112832.0,0.0,7112832,7112832,ATTACK,BENIGN,DDoS
51054,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,587.6131155,97.93551925,12763.5,23538.90035,48051,2,51054,12763.5,23538.90035,48051,2,0,0.0,0.0,0,0,0,0,0,0,100,0,97.93551925,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
1910786,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,12.56027624,2.093379374,636928.6667,1102327.763,1909787,4,1910786,636928.6667,1102327.763,1909787,4,0,0.0,0.0,0,0,0,0,0,0,80,0,2.093379374,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
10310745,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.327668854,0.387944809,3436915.0,5945996.08,10300000,992,10300000,3436915.0,5945996.08,10300000,992,0,0.0,0.0,0,0,0,0,0,0,80,0,0.387944809,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,7986.0,0.0,7986,7986,10300000.0,0.0,10300000,10300000,ATTACK,BENIGN,DDoS
9928726,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.417228555,0.402871426,3309575.333,5731511.738,9927755,3,9928726,3309575.333,5731511.738,9927755,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.402871426,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,971.0,0.0,971,971,9927755.0,0.0,9927755,9927755,ATTACK,BENIGN,DDoS
1770009,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,16.94906636,2.824844393,442502.25,882340.0465,1766011,3,1770009,442502.25,882340.0465,1766011,3,0,0.0,0.0,0,0,0,0,0,0,100,0,2.824844393,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
6166894,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.891748423,0.648624737,2055631.333,3559591.921,6165894,1,6166894,2055631.333,3559591.921,6165894,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.648624737,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1000.0,0.0,1000,1000,6165894.0,0.0,6165894,6165894,ATTACK,BENIGN,DDoS
4428387,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.419580538,0.903263423,1476129.0,2555022.715,4426415,307,4428387,1476129.0,2555022.715,4426415,307,0,0.0,0.0,0,0,0,0,0,0,80,0,0.903263423,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
7945859,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.020441213,0.503406869,2648619.667,4587542.101,7945857,1,7945859,2648619.667,4587542.101,7945857,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.503406869,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2.0,0.0,2,2,7945857.0,0.0,7945857,7945857,ATTACK,BENIGN,DDoS
11114202,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.159399298,0.359899883,3704734.0,6416059.19,11100000,304,11100000,3704734.0,6416059.19,11100000,304,0,0.0,0.0,0,0,0,0,0,0,80,0,0.359899883,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,841.0,0.0,841,841,11100000.0,0.0,11100000,11100000,ATTACK,BENIGN,DDoS
3302605,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,7.266990754,1.211165126,1100868.333,1906019.437,3301750,319,3302605,1100868.333,1906019.437,3301750,319,0,0.0,0.0,0,0,0,0,0,0,80,0,1.211165126,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
1765057,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,16.99661824,2.832769707,441264.25,881192.6251,1763053,4,1765057,441264.25,881192.6251,1763053,4,0,0.0,0.0,0,0,0,0,0,0,100,0,2.832769707,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
6016863,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.985986884,0.830997814,1504215.75,3007088.87,6014849,3,6016863,1504215.75,3007088.87,6014849,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.830997814,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2014.0,0.0,2014,2014,6014849.0,0.0,6014849,6014849,ATTACK,BENIGN,DDoS
95242942,9,2,62,6,20,0,6.888888889,5.30199124,6,0,3.0,4.242640687,0.713963666,0.115494122,9524294.2,26900000.0,85700000,1,95200000,11900000.0,29900000.0,85700000,1,902,902.0,0.0,902,902,0,0,0,0,192,52,0.094495191,0.020998931,0,20,6.166666667,4.932882862,24.33333333,0,0,0,0,1,0,0,0,0,6.727272727,6.888888889,3.0,192,0,0,0,0,0,0,9,62,2,6,256,229,7,20,3015.0,0.0,3015,3015,46800000.0,54900000.0,85700000,8027776,ATTACK,BENIGN,DDoS
47,1,1,6,1375,6,6,6.0,0.0,1375,1375,1375.0,0.0,29400000.0,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21276.59574,21276.59574,6,1375,462.3333333,790.3925185,624720.3333,0,0,0,0,1,0,0,0,1,693.5,6.0,1375.0,20,0,0,0,0,0,0,1,6,1,1375,256,229,0,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
9404757,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.551900065,0.425316678,3134919.0,5429076.884,9403877,360,9404757,3134919.0,5429076.884,9403877,360,0,0.0,0.0,0,0,0,0,0,0,80,0,0.425316678,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,880.0,0.0,880,880,9403877.0,0.0,9403877,9403877,ATTACK,BENIGN,DDoS
9930766,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.020915003,0.503485834,2482691.5,4964047.022,9928762,3,9930766,2482691.5,4964047.022,9928762,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.503485834,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2004.0,0.0,2004,2004,9928762.0,0.0,9928762,9928762,ATTACK,BENIGN,DDoS
5996858,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,6.003143646,1.000523941,1199371.6,2680772.974,5994884,1,5996858,1199371.6,2680772.974,5994884,1,0,0.0,0.0,0,0,0,0,0,0,120,0,1.000523941,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,1974.0,0.0,1974,1974,5994884.0,0.0,5994884,5994884,ATTACK,BENIGN,DDoS
8019816,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.740734201,0.6234557,2004954.0,4007895.585,8016797,0,8019816,2004954.0,4007895.585,8016797,0,0,0.0,0.0,0,0,0,0,0,0,100,0,0.6234557,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3019.0,0.0,3019,3019,8016797.0,0.0,8016797,8016797,ATTACK,BENIGN,DDoS
2034000,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.74926254,2.458210423,508500.0,1015515.728,2031773,5,2034000,508500.0,1015515.728,2031773,5,0,0.0,0.0,0,0,0,0,0,0,100,0,2.458210423,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
5104909,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,7.052035599,1.175339267,1020981.8,2282409.523,5103880,1,5104909,1020981.8,2282409.523,5103880,1,0,0.0,0.0,0,0,0,0,0,0,120,0,1.175339267,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,1029.0,0.0,1029,1029,5103880.0,0.0,5103880,5103880,ATTACK,BENIGN,DDoS
3469955,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,8.645645261,1.440940877,867488.75,1734312.23,3468957,0,3469955,867488.75,1734312.23,3468957,0,0,0.0,0.0,0,0,0,0,0,0,100,0,1.440940877,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
5947912,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.035029436,0.672504906,1982637.333,3433168.667,5946919,1,5947912,1982637.333,3433168.667,5946919,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.672504906,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,993.0,0.0,993,993,5946919.0,0.0,5946919,5946919,ATTACK,BENIGN,DDoS
9930737,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.020923825,0.503487304,2482684.25,4959371.111,9921739,3,9930737,2482684.25,4959371.111,9921739,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.503487304,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,8998.0,0.0,8998,8998,9921739.0,0.0,9921739,9921739,ATTACK,BENIGN,DDoS
1603474,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,14.96750181,2.494583635,534491.3333,925114.9047,1602722,238,1603474,534491.3333,925114.9047,1602722,238,0,0.0,0.0,0,0,0,0,0,0,80,0,2.494583635,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
302036,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,79.46072654,13.24345442,100678.6667,174378.8339,302034,1,302036,100678.6667,174378.8339,302034,1,0,0.0,0.0,0,0,0,0,0,0,80,0,13.24345442,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
9758737,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.074168307,0.512361384,2439684.25,4878049.855,9756759,4,9758737,2439684.25,4878049.855,9756759,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.512361384,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1978.0,0.0,1978,1978,9756759.0,0.0,9756759,9756759,ATTACK,BENIGN,DDoS
6525918,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.597054391,0.766175732,1631479.5,3262272.369,6524888,1,6525918,1631479.5,3262272.369,6524888,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.766175732,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1030.0,0.0,1030,1030,6524888.0,0.0,6524888,6524888,ATTACK,BENIGN,DDoS
